"dist_name","stop_id","stop_name","stop_lat","stop_lon","the_geom"
"Central","4549","Aspen st & 24th St",39.968715,-75.176543,"0101000020E61000009DD5027B4CCB52C0841266DAFEFB4340"
"Central","4550","Apsen St & 25th St",39.96895,-75.17816,"0101000020E6100000255D33F966CB52C0C7BAB88D06FC4340"
"Central","4557","Aspen St & Taney St",39.969223,-75.180616,"0101000020E6100000994869368FCB52C0F8C3CF7F0FFC4340"
"Central","5131","Broad St & Arch St",39.954524,-75.163319,"0101000020E610000030F488D173CA52C0A19FA9D72DFA4340"
"Central","5135","Broad St & Bainbridge St",39.942641,-75.165618,"0101000020E610000040683D7C99CA52C0336FD575A8F84340"
"Central","5144","Broad St & Brown St",39.967958,-75.160363,"0101000020E6100000431F2C6343CA52C067F3380CE6FB4340"
"Central","5152","Broad St & Catherine St",39.940687,-75.16605,"0101000020E61000000DE02D90A0CA52C0DC627E6E68F84340"
"Central","5195","Broad St & Fitzwater St",39.941668,-75.165834,"0101000020E610000027A435069DCA52C049D8B79388F84340"
"Central","5229","Broad St & Locust St",39.948082,-75.164453,"0101000020E6100000A92EE06586CA52C090F63FC05AF94340"
"Central","5233","Broad St & Lombard St",39.944514,-75.16521,"0101000020E610000038BEF6CC92CA52C09C4EB2D5E5F84340"
"Central","5277","Broad St & Parrish St",39.969091,-75.160135,"0101000020E61000007AFCDEA63FCA52C089EC832C0BFC4340"
"Central","5281","Broad St & Pine St",39.945433,-75.165018,"0101000020E61000001650A8A78FCA52C093C7D3F203F94340"
"Central","5318","Broad St & Spruce St",39.946869,-75.164705,"0101000020E6100000361FD7868ACA52C0514CDE0033F94340"
"Central","5369","Brown St & 23rd St",39.969685,-75.17498,"0101000020E6100000105D50DF32CB52C0FC3559A31EFC4340"
"Central","5370","Brown St & 24th St",39.969866,-75.17655,"0101000020E6100000F7065F984CCB52C04DC0AF9124FC4340"
"Central","5371","Brown St & 25th St",39.970066,-75.178168,"0101000020E6100000664CC11A67CB52C0147B681F2BFC4340"
"Central","5372","Brown St & 26th St",39.970283,-75.179773,"0101000020E61000000BED9C6681CB52C0B16EBC3B32FC4340"
"Central","5373","Brown St & 28th St",39.970646,-75.182772,"0101000020E6100000F8A75489B2CB52C022FFCC203EFC4340"
"Central","6057","Chestnut St & 11th St",39.950168,-75.158765,"0101000020E6100000F7AFAC3429CA52C055DAE21A9FF94340"
"Central","6058","Chestnut St & 12th St",39.950349,-75.160335,"0101000020E6100000DE59BBED42CA52C0A6643909A5F94340"
"Central","6059","Chestnut St & 13th St",39.95054,-75.161881,"0101000020E6100000003620425CCA52C019C5724BABF94340"
"Central","6060","Chestnut St & 15th St",39.951012,-75.165717,"0101000020E61000000AD9791B9BCA52C0410DDFC2BAF94340"
"Central","6061","Chestnut St & 17th St",39.951385,-75.168869,"0101000020E6100000BA13ECBFCECA52C0D673D2FBC6F94340"
"Central","6062","Chestnut St & 18th St",39.951602,-75.170462,"0101000020E61000007DCD72D9E8CA52C073672618CEF94340"
"Central","6064","Chestnut St & 20th St",39.952001,-75.173578,"0101000020E61000008753E6E61BCB52C03161342BDBF94340"
"Central","6065","Chestnut St & 21st St",39.952229,-75.175502,"0101000020E61000007C98BD6C3BCB52C0C2A6CEA3E2F94340"
"Central","6066","Chestnut St & 22nd St - FS",39.952392,-75.176754,"0101000020E6100000FB5B02F04FCB52C06C7C26FBE7F94340"
"Central","6067","Chestnut St & 23rd St",39.952591,-75.178276,"0101000020E6100000596ABDDF68CB52C062BB7B80EEF94340"
"Central","6111","Chestnut St & 6th St",39.949187,-75.150916,"0101000020E61000005C1C959BA8C952C0E964A9F57EF94340"
"Central","6112","Chestnut St & 7th St",39.949377,-75.152486,"0101000020E610000043C6A354C2C952C08C497F2F85F94340"
"Central","6113","Chestnut St & 8th St",39.949568,-75.154068,"0101000020E61000000C570740DCC952C000AAB8718BF94340"
"Central","6114","Chestnut St & 9th St",39.949768,-75.155661,"0101000020E6100000CF108E59F6C952C0C76471FF91F94340"
"Central","6115","Chestnut St & Broad St",39.950804,-75.164041,"0101000020E6100000008DD2A57FCA52C0F7730AF2B3F94340"
"Central","7657","Market St & Front St",39.949649,-75.142329,"0101000020E61000006F1118EB1BC952C0EDD632198EF94340"
"Central","8936","JFK Blvd & 17th St",39.954061,-75.168056,"0101000020E610000062F9F36DC1CA52C0CDB1BCAB1EFA4340"
"Central","8938","JFK Blvd & 18th St",39.954251,-75.169567,"0101000020E6100000C6DE8B2FDACA52C0709692E524FA4340"
"Central","8939","JFK Blvd & 19th St",39.95446,-75.171208,"0101000020E610000011346612F5CA52C08AABCABE2BFA4340"
"Central","8941","JFK Blvd & 20th St",39.954633,-75.17279,"0101000020E6100000DBC4C9FD0ECB52C05857056A31FA4340"
"Central","10255","Market St & 10th St",39.951512,-75.157213,"0101000020E610000063601DC70FCA52C033E02C25CBF94340"
"Central","10257","Market St & 10th St",39.951573,-75.156563,"0101000020E6100000E030D12005CA52C0D960E124CDF94340"
"Central","10258","Market St & 11th St",39.951782,-75.158109,"0101000020E6100000020D36751ECA52C0F37519FED3F94340"
"Central","10259","Market St & 11th St - MBNS",39.951748,-75.159208,"0101000020E6100000BE50C07630CA52C04704E3E0D2F94340"
"Central","10262","Market St & 12th St",39.951954,-75.15955,"0101000020E6100000EA04341136CA52C0F0A5F0A0D9F94340"
